ESV_ID	Undetermined_S0_L001_R1_001.fastq_Din01	Undetermined_S0_L001_R1_001.fastq_Din02	Undetermined_S0_L001_R1_001.fastq_Din03	Undetermined_S0_L001_R1_001.fastq_Din04	Undetermined_S0_L001_R1_001.fastq_Din05	Undetermined_S0_L001_R1_001.fastq_Din06	Undetermined_S0_L001_R1_001.fastq_Din07	Undetermined_S0_L001_R1_001.fastq_Din08	Undetermined_S0_L001_R1_001.fastq_Din09	Undetermined_S0_L001_R1_001.fastq_Din10	Undetermined_S0_L001_R1_001.fastq_Din11	Undetermined_S0_L001_R1_001.fastq_Din12	Undetermined_S0_L001_R1_001.fastq_Din13	Undetermined_S0_L001_R1_001.fastq_Din14	Undetermined_S0_L001_R1_001.fastq_Din15	Undetermined_S0_L001_R1_001.fastq_Din16	Undetermined_S0_L001_R1_001.fastq_Din17	Undetermined_S0_L001_R1_001.fastq_Din18	Undetermined_S0_L001_R1_001.fastq_Din19	Undetermined_S0_L001_R1_001.fastq_Din20	Undetermined_S0_L001_R1_001.fastq_Din21	Undetermined_S0_L001_R1_001.fastq_Din22	Undetermined_S0_L001_R1_001.fastq_Din23	Undetermined_S0_L001_R1_001.fastq_Din24	Undetermined_S0_L001_R1_001.fastq_Din25	Undetermined_S0_L001_R1_001.fastq_Din26	Undetermined_S0_L001_R1_001.fastq_Din27	Undetermined_S0_L001_R1_001.fastq_Din28	Undetermined_S0_L001_R1_001.fastq_Din29	Undetermined_S0_L001_R1_001.fastq_Din30	Undetermined_S0_L001_R1_001.fastq_DinB1	Undetermined_S0_L001_R1_001.fastq_DinB2	Undetermined_S0_L001_R1_001.fastq_NTC1a	Undetermined_S0_L001_R1_001.fastq_NTC1b	Undetermined_S0_L001_R1_001.fastq_NTC1c	Undetermined_S0_L001_R1_001.fastq_NTC2a	Undetermined_S0_L001_R1_001.fastq_NTC2b	Undetermined_S0_L001_R1_001.fastq_NTC2c	Undetermined_S0_L001_R1_001.fastq_NTC2d	Undetermined_S0_L001_R1_001.fastq_NTC2e	Undetermined_S0_L001_R1_001.fastq_NTC2f	Undetermined_S0_L001_R1_001.fastq_NTC2g	Undetermined_S0_L001_R1_001.fastq_NTC2h	Undetermined_S0_L001_R1_001.fastq_NTC3a	Undetermined_S0_L001_R1_001.fastq_NTC3b	Undetermined_S0_L001_R1_001.fastq_NTC3c	Undetermined_S0_L001_R1_001.fastq_NTC3d	taxonomy
ESV_1769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;NA;ESV_1769
ESV_177	0	11	5	16	15	8	4	0	26	0	14	6	31	28	23	0	7	10	0	20	9	0	33	12	30	21	17	19	44	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;NA;NA;ESV_177
ESV_1770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;NA;NA;NA;NA;NA;ESV_1770
ESV_1771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Ferruginibacter;ESV_1771
ESV_1772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA;NA;NA;NA;NA;NA;ESV_1772
ESV_1773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;NA;NA;NA;NA;NA;ESV_1773
ESV_1774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Frankiales;Nakamurellaceae;Nakamurella;ESV_1774
ESV_1775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus_Nitrocosmicus;ESV_1775
ESV_1776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;NA;ESV_1776
ESV_1777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;NA;ESV_1777
ESV_1778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Spirosomaceae;Spirosoma;ESV_1778
ESV_1779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Bacteria;NA;NA;NA;NA;NA;ESV_1779
ESV_178	5	0	3	2	15	5	0	0	2	0	21	18	25	32	24	8	18	14	12	22	22	0	34	15	17	6	13	29	53	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;NA;NA;NA;NA;NA;ESV_178
ESV_1780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Bacteria;Chloroflexi;AD3;NA;NA;NA;ESV_1780
ESV_1781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;Gemmata;ESV_1781
ESV_1782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;NA;NA;NA;ESV_1782
ESV_179	39	46	58	12	37	25	61	28	44	72	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Hymenobacteraceae;Hymenobacter;ESV_179
ESV_18	296	800	660	532	365	365	1008	391	319	858	474	520	688	587	674	857	787	618	335	276	186	420	654	653	411	567	129	697	415	479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Cyanobacteria;Oxyphotobacteria;Leptolyngbyales;Leptolyngbyaceae;Chamaesiphon_PCC-7430;ESV_18
ESV_180	0	7	13	0	7	2	17	4	25	8	23	41	12	20	27	9	13	11	16	4	18	5	11	2	9	22	8	24	23	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;WPS-2;NA;NA;NA;NA;ESV_180
ESV_181	0	0	0	0	3	0	0	3	0	98	23	46	10	60	21	31	27	62	12	0	6	0	12	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;NA;ESV_181
ESV_182	20	21	4	22	13	10	18	59	29	66	0	8	12	9	11	41	23	22	0	0	0	0	14	3	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Spirosomaceae;NA;ESV_182
ESV_183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Acidobacteria;Aminicenantia;Aminicenantales;NA;NA;ESV_183
ESV_184	0	23	13	4	6	0	19	21	47	8	16	22	18	21	12	5	9	15	28	3	0	0	6	0	4	24	6	23	36	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Planctomycetacia;Isosphaerales;Isosphaeraceae;Singulisphaera;ESV_184
ESV_185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Caldiserica;Caldisericia;Caldisericales;Caldisericaceae;Caldisericum;ESV_185
ESV_186	15	26	11	0	10	2	23	12	37	53	10	10	25	23	16	7	13	17	7	12	17	0	12	4	22	5	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Armatimonadetes;Chthonomonadetes;Chthonomonadales;Chthonomonadaceae;Chthonomonas;ESV_186
ESV_187	0	0	0	0	25	0	15	0	21	0	0	34	32	0	25	0	13	17	27	15	29	0	0	0	0	19	0	29	59	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;NA;ESV_187
ESV_188	30	67	9	19	25	36	85	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae_1;Clostridium_sensu_stricto_9;ESV_188
ESV_189	11	53	6	0	0	0	55	15	36	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter;ESV_189
ESV_19	1088	720	865	897	958	1053	518	118	624	256	78	115	355	109	177	355	267	134	511	418	572	601	520	623	1985	475	1011	195	117	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Hymenobacteraceae;Hymenobacter;ESV_19
ESV_190	22	49	25	0	0	16	0	37	58	11	21	16	0	11	0	18	20	13	0	22	15	0	0	8	0	12	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;ESV_190
ESV_191	4	15	5	11	19	0	24	8	13	0	11	14	13	17	24	6	0	15	6	4	13	0	17	14	21	9	19	19	37	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;WPS-2;NA;NA;NA;NA;ESV_191
ESV_192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Caldiserica;Caldisericia;Caldisericales;Caldisericaceae;Caldisericum;ESV_192
ESV_193	0	0	0	0	0	0	0	0	0	0	14	29	27	22	24	0	23	12	0	26	0	0	12	16	23	17	0	22	51	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;ESV_193
ESV_194	0	12	12	0	17	0	9	8	0	13	11	20	25	21	17	9	20	17	16	10	9	4	23	18	0	11	0	24	21	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Polymorphobacter;ESV_194
ESV_195	24	57	38	0	0	0	37	22	34	0	0	26	0	0	0	0	0	0	22	20	0	0	0	17	10	0	0	24	14	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;ESV_195
ESV_196	29	78	0	44	0	0	48	64	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Massilia;ESV_196
ESV_197	24	61	11	0	10	0	86	44	96	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;ESV_197
ESV_198	19	32	14	10	17	0	8	15	50	31	9	17	0	0	7	29	18	16	2	0	0	0	18	7	0	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Cytophagaceae;Cytophaga;ESV_198
ESV_199	7	15	0	0	8	7	0	6	4	0	0	19	13	21	21	9	8	7	12	14	11	5	26	13	20	15	7	11	36	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;NA;NA;ESV_199
ESV_2	785	2470	2094	967	1519	1092	2878	1237	1831	1532	3093	3823	2094	3168	3848	2072	2013	2051	2913	2040	2078	736	2107	1813	1983	3334	1162	3827	2605	3746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Cyanobacteria;Oxyphotobacteria;Leptolyngbyales;Leptolyngbyaceae;Chamaesiphon_PCC-7430;ESV_2
ESV_20	246	561	473	173	500	260	1189	699	600	648	519	684	773	717	694	248	423	534	368	358	678	101	641	388	572	415	273	429	876	613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Ferruginibacter;ESV_20
ESV_200	2	16	0	0	10	4	0	0	7	6	11	10	25	50	16	4	8	7	0	6	14	0	21	0	16	5	5	11	57	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Cytophagaceae;Cytophaga;ESV_200
ESV_201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;ESV_201
ESV_202	20	16	11	7	15	13	29	22	32	17	0	0	17	13	0	0	12	0	16	7	0	0	8	11	15	18	0	0	14	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Tardiphaga;ESV_202
ESV_203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;NA;ESV_203
ESV_204	32	23	31	24	36	46	21	14	20	0	0	6	10	7	0	8	13	8	0	0	0	0	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Hymenobacteraceae;Hymenobacter;ESV_204
ESV_205	0	0	0	0	0	0	0	3	0	14	42	31	0	35	0	0	0	0	0	0	61	0	0	0	0	26	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Frankiales;Sporichthyaceae;hgcI_clade;ESV_205
ESV_206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Armatimonadetes;NA;NA;NA;NA;ESV_206
ESV_207	26	26	34	30	19	48	36	16	18	0	0	0	3	3	0	0	0	0	7	7	0	0	2	4	7	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA;ESV_207
ESV_208	21	51	0	9	0	0	68	44	28	24	0	7	0	19	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;AAP99;ESV_208
ESV_209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Acidobacteria;Subgroup_6;Unknown_Order;Unknown_Family;Vicinamibacter;ESV_209
ESV_21	557	528	373	545	616	707	241	250	383	341	156	191	625	241	336	626	334	369	497	399	549	391	624	547	1881	479	860	299	380	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Ferruginibacter;ESV_21
ESV_210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidetes_vadinHA17;NA;ESV_210
ESV_211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	8	0	12	27	0	54	7	0	52	0	59	0	0	53	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;ESV_211
ESV_212	14	10	12	14	9	13	6	19	13	0	0	8	5	7	0	0	6	0	0	8	16	0	12	0	58	0	37	7	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;ESV_212
ESV_213	24	0	12	11	11	14	10	5	0	0	5	12	23	0	7	18	0	0	0	11	9	14	13	0	0	12	13	21	15	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Hymenobacteraceae;Hymenobacter;ESV_213
ESV_214	0	0	0	0	0	0	0	0	0	40	24	28	0	19	0	51	27	28	0	0	0	0	23	10	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Rhodoferax;ESV_214
ESV_215	0	22	0	10	0	0	66	0	34	0	0	0	0	24	0	0	14	22	21	0	0	0	8	0	7	11	0	18	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Intrasporangiaceae;Janibacter;ESV_215
ESV_216	19	25	0	5	3	10	0	0	10	31	0	15	13	0	6	15	7	0	7	0	0	7	33	6	10	11	8	9	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;0319-6G20;NA;ESV_216
ESV_217	0	16	7	0	0	0	0	0	24	17	11	15	13	47	25	3	0	14	6	0	10	0	0	5	5	3	9	4	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Aetherobacter;ESV_217
ESV_218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;ESV_218
ESV_219	17	41	0	0	0	0	36	44	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Cytophagaceae;Cytophaga;ESV_219
ESV_22	103	158	120	80	169	159	117	49	136	200	434	542	606	981	1071	197	399	438	239	310	429	65	504	290	564	310	408	640	1365	1165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Methylophilaceae;Methylotenera;ESV_22
ESV_220	0	29	16	0	0	27	0	14	0	0	0	0	0	0	18	20	13	0	15	0	0	23	16	16	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Hymenobacteraceae;Hymenobacter;ESV_220
ESV_221	19	18	0	21	24	36	0	0	0	0	0	0	7	0	0	0	0	0	9	11	0	0	13	11	47	0	27	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Nubsella;ESV_221
ESV_222	0	12	13	0	0	12	0	0	0	0	5	0	14	0	9	13	0	0	22	11	13	0	31	19	21	0	0	9	24	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Ciliophora;Intramacronucleata;Conthreep;Phyllopharyngea;NA;ESV_222
ESV_223	0	13	0	0	6	0	34	24	9	10	6	10	9	20	5	0	0	13	2	3	19	0	10	4	11	2	0	6	20	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;NA;ESV_223
ESV_224	50	23	34	26	15	14	14	31	14	0	0	11	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;ESV_224
ESV_225	8	25	17	24	0	17	13	19	24	8	0	0	0	0	11	10	0	7	16	0	11	0	0	0	7	0	7	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Frankiales;NA;NA;ESV_225
ESV_226	8	0	0	0	11	0	0	0	8	16	12	18	6	34	17	0	6	11	4	0	9	0	7	10	13	0	9	7	15	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Pajaroellobacter;ESV_226
ESV_227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	182	13	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Geobacillus;ESV_227
ESV_228	11	9	0	0	0	0	75	44	43	7	0	0	8	3	5	2	0	0	0	0	3	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;NA;ESV_228
ESV_229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Geobacillus;ESV_229
ESV_23	1747	861	763	708	726	875	373	224	636	128	55	73	126	77	81	86	97	66	245	318	453	242	395	307	1183	218	647	105	189	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Ferruginibacter;ESV_23
ESV_230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;ESV_230
ESV_231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium_1;ESV_231
ESV_232	0	19	14	0	0	0	101	18	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Intrasporangiaceae;Oryzihumus;ESV_232
ESV_233	0	41	0	0	0	0	0	0	0	0	0	46	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Armatimonadetes;Armatimonadia;Armatimonadales;NA;NA;ESV_233
ESV_234	0	0	0	0	3	0	0	0	0	0	0	6	20	26	12	0	0	0	6	0	7	0	15	0	5	0	0	6	72	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;0319-6G20;NA;ESV_234
ESV_235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	98	0	25	0	0	0	0	0	0	0	0	Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;ESV_235
ESV_236	0	0	0	0	20	0	102	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Paludibacteraceae;Paludibacter;ESV_236
ESV_237	14	24	0	23	0	12	0	43	47	0	0	0	0	0	0	0	0	0	0	4	7	0	0	0	10	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;ESV_237
ESV_238	4	0	3	2	12	0	25	8	8	11	7	0	18	5	18	6	7	11	7	7	4	0	7	0	3	4	0	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;FBP;NA;NA;NA;NA;ESV_238
ESV_239	0	23	0	21	0	0	0	0	0	0	0	0	12	0	11	0	15	0	11	20	0	0	0	11	40	14	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA;NA;NA;NA;NA;NA;ESV_239
